School Number,School Name,Address,Suburb,Postcode,Latitude,Longitude
6260,Mount Pleasant & Dist Kgtn Occ Care,11 Saleyard Road,Mount Pleasant,5235,-34.775792,139.050687
6261,Woodside Presc Playcentre Occ Care,12 Moffett Street,Woodside,5244,-34.952743,138.87732
6264,Blair Athol North Chn Ctr Occ Care,Stanley Avenue,Blair Athol,5084,-34.853585,138.598933
6265,Torrensville Preschool Ctr Occ Care,93A Ashley Street,Torrensville,5031,-34.918993,138.556262
6266,Kurralta Park Comm Kgtn Occ Care,35 Barwell Avenue,Marleston,5033,-34.946429,138.567311
6267,Lucy Morice Kindergarten Occ Care,80 Sussex Street,North Adelaide,5006,-34.906193,138.607026
6268,Pennington Kindergarten Occ Care,15A Northgate Street,Pennington,5013,-34.857334,138.532263
6269,West Lakes Kgtn & ECC Occ Care,294 Sportsmans Drive,West Lakes,5021,-34.894098,138.492429
6270,Woodville Gdns Sch B-7 Chn Ctr CC,Ridley Grove,Woodville Gardens,5012,-34.863306,138.550611
6272,Klemzig Kindergarten Occ Care,35-37 Hender Avenue,Klemzig,5087,-34.873614,138.640766
6273,Prospect Kindergarten Occ Care,352 Regency Road,Prospect,5082,-34.874026,138.586853
6274,Dover Kindergarten Occ Care,37 Broadway,South Brighton,5048,-35.025119,138.529534
6275,Gladigau Park Kindergarten Occ Care,3 Gladigau Road,Mount Gambier,5290,-37.813365,140.795285
6277,Michelle DeGaris Mem Kgtn Occ Care,10 Price Ave,Naracoorte,5271,-36.960995,140.749908
6280,Tailem Bend Kindergarten Occ Care,49 Trevena Road,Tailem Bend,5260,-35.252383,139.456733
6281,Crystal Brook Kindergarten Occ Care,Mais Terrace,Crystal Brook,5523,-33.352351,138.213558
6282,Kimba Community Kgtn Occ Care,30-32 Park Terrace,Kimba,5641,-33.138822,136.417408
6284,Cowell Occasional Care,42 Story Street,Cowell,5602,-33.686763,136.919259
6286,Streaky Bay Children's Ctr Occ Care,Montgomerie Terrace,Streaky Bay,5680,-32.797928,134.213392
6287,Coonalpyn & Districts Occ Care,Coombe Terrace,Coonalpyn,5265,-35.698582,139.85272
6290,Gilles Street PS OSHC/Vac,91 Gilles Street,Adelaide,5000,-34.93449,138.604464
6296,Camp Aust Gawler Primary School OSHC,School Road,Gawler,5118,-34.597541,138.740692
6336,tafeSA  Port Lincoln Campus,2 London Street,Port Lincoln,5606,-34.723587,135.865923
6340,tafeSA  O'Halloran Hill Campus,Majors Road,O'Halloran Hill,5158,-35.052924,138.553377
6342,St George College:Junior School,54 Rose Street,Mile End,5031,-34.921855,138.572963
6343,tafeSA  Barossa Valley Campus,Old Kapunda Road,Nuriootpa,5355,-34.462277,138.983667
6344,St John's Grammar School:Junior S,42-44 Sheoak Road,Belair,5052,-35.001931,138.619293
6348,RICE Project Preschool,,Port Augusta,5700,-32.49585,137.785282
6350,Streaky Bay Area School Vac Care,109 Wells Street,Streaky Bay,5680,-32.798217,134.201213
6354,Lockleys North PS OSHC/Vac,55 Malurus Avenue,Lockleys,5032,-34.920591,138.537668
6364,Minda Incorporated Vacation Care,13 Warwick Avenue,Dulwich,5065,-35.007832,138.557249
6393,Modbury Special School OSHC/Vac,Dampier Avenue,Hope Valley,5090,-34.841544,138.697476
6400,Burton PS OSHC/Vac,49A Kensington Way,Burton,5110,-34.741477,138.597764
6404,Eastern Fleurieu School OSHC/Vac,34 East Terrace,Strathalbyn,5255,-35.256204,138.898587
6406,Craigmore YMCA OSHC/Vac,Yorktown Road,Craigmore,5114,-34.708907,138.706549
6407,Woodcroft PS Camp Australia OSHC/Vac,1-23 Investigator Drive,Woodcroft,5162,-35.10505,138.556331
6410,Belair Primary School OSHC/Vac,45-83 Main Road,Belair,5052,-35.004748,138.625784
6421,Roxby Downs AS OSHC/Vac,7 Richardson Place,Roxby Downs,5725,-30.560299,136.897084
6430,Minya Bunhii CC & Kindergarten,1 Kelly Street,Ceduna,5690,-32.139206,133.669233
6431,Nuriootpa - Barossa OSHC/Vac,15 Buna Terrace,Nuriootpa,5355,-34.472908,139.001322
6432,Norrie Stuart Occasional Care,4 Dowd Street,Whyalla Norrie,5608,-33.038562,137.530997
6433,Allenby Gardens Primary School OSHC,Barham Street,Allenby Gardens,5009,-34.902216,138.554414
6436,Tumby Bay AS OSHC/Vac,West Terrace,Tumby Bay,5605,-34.37575,136.099182
6437,Kilkenny Primary School OSHC,Jane Street,West Croydon,5008,-34.890764,138.552731
6439,Behavioural Intervention Services,Watson Avenue,Enfield,5085,-34.8799,138.65099
6440,McRitchie Crescent Occasional Care,55 McRitchie Crescent,Whyalla Stuart,5608,-33.022697,137.527249
6441,Lyndoch Valley Occasional Care,8 William Street,Lyndoch,5351,-34.60431,138.885491
6490,Business Development,"Education Centre, 31 Flinders Street",Adelaide,5000,-34.927225,138.6039292
6500,Renmark Children's Centre Child Care,204 Eighteenth Street,Renmark,5341,-34.172765,140.743202
6501,Acacia Kindergarten,21 Wimmera Street,Mount Gambier,5290,-37.812051,140.774571
6502,Balharry Memorial Kindergarten,Centenary Avenue,Lucindale,5272,-36.970892,140.368646
6503,Barmera Kindergarten,Amy Street,Barmera,5345,-34.251996,140.469403
6504,Concordia Kindergarten,29 Florence Street,Murray Bridge,5253,-35.119617,139.266347
6505,Berri Community Preschool,1A Fiedler Street,Berri,5343,-34.281067,140.600482
6506,St Martin's Kgtn - Mount Gambier,17 Edward Street,Mount Gambier,5290,-37.828237,140.771559
6507,Carol Murray Children's Centre,1 Dinning Terrace,Bordertown,5268,-36.310996,140.765457
6508,Coomandook & Districts Kgtn,,Coomandook,5261,-35.475892,139.708504
6509,Coonalpyn Kindergarten,Coombe Terrace,Coonalpyn,5265,-35.698239,139.852879
6510,Akuna Kindergarten,10 Ramsay Avenue,Mount Gambier,5290,-37.832623,140.803774
6511,Antonio School OSHC/Vac,8 Bains Road,Morphett Vale,5162,-35.116538,138.524021
6512,Geranium Kindergarten,1-3 Geranium Terrace,Geranium,5301,-35.379638,140.160105
6514,Gladigau Park Kindergarten,3 Gladigau Road,Mount Gambier,5290,-37.813365,140.795285
6515,Glencoe & District Kindergarten,135 Kirrup Road,Glencoe,5291,-37.669641,140.594383
6516,Kalangadoo Kindergarten,48B Kangaroo Flat Road,Kalangadoo,5278,-37.563049,140.702222
6518,Ceduna Comm Chn's Ctr OSHC/Vac,1 Merghiny Drive,Ceduna,5690,-32.123828,133.676133
6519,Keith War Memorial Comm Ctr Kgtn,Anzac Terrace,Keith,5267,-36.098183,140.351118
6520,Kingston Kindergarten,32 Cameron Street,Kingston SE,5275,-36.828231,139.852885
6521,Christ the King School OSHC,126 Dunrobin Road,Warradale,5046,-35.008741,138.53765
6522,Lameroo and District Kindergarten,192 Bews Terrace,Lameroo,5302,-35.329945,140.523013
6523,Monash Kindergarten,Jackson Street,Monash,5342,-34.236418,140.559311
6524,Loxton Preschool Centre Inc,Anzac Crescent,Loxton,5333,-34.453475,140.57236
6525,McKay Children's Centre,7 Scott Street,Penola,5277,-37.37969,140.832933
6526,Michelle DeGaris Memorial Kgtn,10 Price Ave,Naracoorte,5271,-36.960995,140.749908
6527,McArthur Park Kindergarten,McRostie Street,Millicent,5280,-37.603203,140.363475
6528,Millicent North Kindergarten,18 Ridge Terrace,Millicent,5280,-37.608087,140.362849
6529,Loxton North Kindergarten,Balfour-Ogilvy Road,Loxton North,5333,-34.413133,140.624328
6530,Dominican School OSHC,237 Military Road,Semaphore,5019,-34.837758,138.484044
6531,The Hills Christian Comm Sch OSHC/V,14 Onkaparinga Valley Road,Verdun,5245,-35.009784,138.787128
6533,Kidman Park PS OSHC/Vac,1 Dean Avenue,Kidman Park,5025,-34.911672,138.523797
6534,Melaleuca Park Kindergarten,Boandik Terrace,Mount Gambier,5290,-37.843866,140.795366
6535,Meadows PS OSHC/Vac,Mawson Road,Meadows,5201,-35.180498,138.761924
6536,Mitcham PS OSHC/Vac,Hillview Road,Kingswood,5062,-34.972879,138.616131
6537,Naracoorte North Kindergarten,39 Park Terrace,Naracoorte,5271,-36.952015,140.736202
6538,Nicolson Avenue PS OSHC/Vac,Nicolson Avenue,Whyalla Norrie,5608,-33.028888,137.549699
6539,Pinnaroo Kindergarten,6 Railway Terrace North,Pinnaroo,5304,-35.259482,140.90492
6540,Kirinari Kindergarten,Sewarts Road,Allendale East,5291,-38.00365,140.711262
6541,Renmark Children's Centre,204 Eighteenth Street,Renmark,5341,-34.172765,140.743202
6542,Waikerie Children's Centre CC,16 Marks Terrace,Waikerie,5330,-34.176761,139.985018
6543,Robe Soldiers Memorial Kindergarten,Victoria Street,Robe,5276,-37.164819,139.761604
6544,Our Lady of Grace OSHC,38 Beadnall Terrace,Glengowrie,5044,-34.984411,138.533827
6545,Pimpala PS OSHC/Vac,24 Vanstone Avenue,Morphett Vale,5162,-35.112846,138.530333
6546,Prescott College Southern OSHC/Vac,140 Pimpala Road,Morphett Vale,5162,-35.105085,138.542725
6547,Rostrevor College Camp Aust OSHC/Vac,67-91 Glen Stuart Road,Woodforde,5072,-34.901547,138.685921
6548,Waikerie Children's Centre Inc,16 Marks Terrace,Waikerie,5330,-34.176761,139.985018
6549,Murray Bridge Preschool Kindergarten,Mannum Road,Murray Bridge,5253,-35.118585,139.272547
6550,Mannum Kindergarten,Cnr Adelaide & Male Roads,Mannum,5238,-34.913452,139.302595
6551,Tinyeri Children's Centre,65 Jarvis Avenue,Murray Bridge,5253,-35.132254,139.282374
6552,Swan Reach and Area Kindergarten,Showground Road,Swan Reach,5354,-34.570692,139.598757
6553,Meningie Preschool,29 Edward Street,Meningie,5264,-35.688929,139.34151
6554,Tailem Bend Kindergarten,49 Trevena Road,Tailem Bend,5260,-35.252383,139.456733
6555,Salisbury Heights PS OSHC/Vac,9 Ward Street,Salisbury Heights,5109,-34.758812,138.678136
6556,St Bernadette's OSHC Camp Australia,54 Ragless Street,St Marys,5042,-35.003559,138.576014
6557,St Columba College OSHC/Vac,President Avenue,Andrews Farm,5114,-34.671497,138.666327
6558,Morgan Kindergarten,Fourth Street,Morgan,5320,-34.030985,139.669871
6559,Renmark West Preschool,Tarcoola Street,Renmark,5341,-34.166177,140.710202
6560,Callington Kindergarten,North Terrace,Callington,5254,-35.114694,139.039588
